machine_id,machine_type,temperature,vibration,current,load,operating_hours,maintenance_count,ambient_temperature,humidity,risk_score,failure
MCH-COM-1011,Compressor,61.34,1.882,23.29,76.45,9587.9,11,27.0,36.27,0.0978,0
MCH-COM-1011,Compressor,65.65,3.195,25.84,67.21,9659.2,11,29.21,65.89,0.1311,0
MCH-COM-1011,Compressor,67.89,3.257,21.53,74.91,9715.9,11,24.17,70.39,0.1785,0
MCH-COM-1011,Compressor,61.2,2.977,25.5,80.4,9771.3,11,21.3,28.48,0.0615,0
MCH-COM-1011,Compressor,54.87,3.079,26.18,82.42,9837.3,11,25.51,56.93,0.1075,0
MCH-COM-1011,Compressor,60.3,3.458,25.55,71.37,9883.6,11,28.57,53.33,0.1894,0
MCH-COM-1011,Compressor,63.56,3.114,23.76,69.37,9938.8,11,28.69,44.24,0.0501,0
MCH-COM-1011,Compressor,67.37,2.617,25.43,70.38,9987.1,11,21.58,47.83,0.1164,0
MCH-COM-1011,Compressor,67.09,3.075,26.82,69.11,10053.2,12,26.49,74.73,0.1219,0
MCH-COM-1011,Compressor,63.19,2.464,24.61,72.39,10097.7,12,30.41,58.07,0.0979,0
MCH-COM-1011,Compressor,62.65,3.0,26.48,89.6,10155.6,12,30.81,42.85,0.1502,0
MCH-COM-1011,Compressor,65.72,2.74,25.94,61.37,10219.5,12,30.21,49.28,0.1267,0
MCH-COM-1011,Compressor,70.86,2.369,25.55,79.76,10292.8,12,28.68,35.63,0.1874,0
MCH-COM-1011,Compressor,64.15,2.736,24.38,72.71,10361.8,12,23.24,56.98,0.0071,0
MCH-COM-1011,Compressor,67.68,3.259,28.25,73.73,10439.5,12,24.79,37.36,0.2976,0
MCH-COM-1011,Compressor,67.65,2.654,28.39,83.14,10506.7,12,22.59,45.96,0.2092,0
MCH-COM-1011,Compressor,60.72,2.952,26.42,66.76,10560.7,12,29.17,69.02,0.0228,0
MCH-COM-1011,Compressor,64.7,2.666,26.66,67.94,10609.9,12,28.97,55.31,0.0424,0
MCH-COM-1011,Compressor,62.67,2.751,22.52,77.62,10652.2,12,26.3,44.66,0.0861,0
MCH-COM-1011,Compressor,67.15,2.449,22.97,80.38,10703.3,12,27.34,66.47,0.1543,0
MCH-COM-1011,Compressor,65.0,3.078,27.77,82.84,10748.8,12,32.61,47.45,0.1537,0
MCH-COM-1011,Compressor,68.04,3.688,27.33,75.08,10803.5,12,30.91,63.94,0.3142,0
MCH-COM-1011,Compressor,65.77,3.049,23.42,70.88,10871.6,13,25.19,35.81,0.094,0
MCH-COM-1011,Compressor,64.84,3.381,27.52,82.95,10939.3,13,33.67,45.92,0.3028,0
MCH-COM-1011,Compressor,68.72,3.691,28.11,77.91,10992.1,13,20.01,59.39,0.3807,0
MCH-COM-1011,Compressor,70.01,3.715,26.82,71.48,11052.4,13,23.88,61.41,0.3919,0
MCH-COM-1011,Compressor,70.9,2.148,26.13,76.92,11101.1,13,27.17,43.9,0.2523,0
MCH-COM-1011,Compressor,62.87,2.743,27.22,70.3,11161.2,13,29.81,39.49,0.1889,0
MCH-COM-1011,Compressor,56.05,4.048,24.72,58.23,11221.6,13,25.13,44.49,0.2306,0
MCH-COM-1011,Compressor,63.54,2.669,120.0,68.05,11273.6,13,31.29,69.41,0.1889,1
MCH-COM-1011,Compressor,60.49,3.036,25.46,73.68,11324.0,13,29.58,58.7,0.0458,0
MCH-COM-1011,Compressor,69.77,2.896,28.35,77.52,11403.2,13,35.88,69.1,0.3152,0
MCH-COM-1011,Compressor,62.11,2.649,26.07,75.86,11464.7,13,25.64,65.0,0.0689,0
MCH-COM-1011,Compressor,68.36,2.512,27.0,78.01,11527.2,13,32.79,66.73,0.2198,0
MCH-COM-1011,Compressor,64.34,3.892,24.42,79.49,11567.5,13,26.47,32.66,0.2725,0
MCH-COM-1011,Compressor,66.62,3.351,25.82,81.88,11614.8,13,29.57,45.7,0.2221,0
MCH-COM-1011,Compressor,65.68,2.712,25.95,75.48,11669.0,14,25.58,52.87,0.089,0
MCH-COM-1011,Compressor,70.52,3.094,25.11,66.4,11747.7,14,34.88,67.44,0.2595,0
MCH-COM-1011,Compressor,55.9,3.02,24.75,79.1,11794.7,14,26.2,52.22,0.0298,0
MCH-COM-1011,Compressor,61.91,2.713,25.39,83.03,11846.8,14,31.23,67.9,0.1058,0
MCH-COM-1011,Compressor,70.98,2.129,29.04,87.91,11926.4,14,29.83,64.99,0.3222,0
MCH-COM-1011,Compressor,64.16,2.695,24.9,78.34,11985.7,14,29.68,78.84,0.087,0
MCH-COM-1011,Compressor,59.04,3.822,22.56,71.64,12038.4,14,29.09,60.01,0.2261,0
MCH-COM-1011,Compressor,62.01,2.26,26.24,82.1,12103.8,14,23.11,66.95,0.1643,0
MCH-COM-1011,Compressor,62.36,2.009,22.86,71.43,12163.6,14,34.17,53.58,0.0578,0
MCH-COM-1011,Compressor,65.59,2.352,26.03,69.13,12241.9,14,24.67,59.51,0.0688,0
MCH-COM-1011,Compressor,6000.0,2.48,23.81,78.09,12285.2,14,32.68,29.03,0.342,1
MCH-COM-1011,Compressor,63.05,2.038,22.33,71.59,12356.9,14,28.24,67.1,0.1195,0
MCH-COM-1011,Compressor,68.79,3.013,23.59,73.9,12408.0,14,30.78,67.39,0.0858,0
MCH-COM-1011,Compressor,61.28,3.168,25.96,82.4,12480.3,14,25.28,46.99,0.1234,0
MCH-COM-1011,Compressor,63.37,2.775,27.51,66.77,12554.2,15,36.22,47.65,0.1329,0
MCH-COM-1011,Compressor,64.56,3.136,24.47,80.14,12628.2,15,26.61,48.12,0.0781,0
MCH-COM-1011,Compressor,65.12,2.662,22.02,86.19,12702.8,15,25.79,79.74,0.1428,0
MCH-COM-1011,Compressor,65.57,3.085,29.43,61.85,12771.6,15,28.86,51.82,0.1953,0
MCH-COM-1011,Compressor,65.6,2.867,25.38,74.86,12817.3,15,22.75,59.58,0.0818,0
MCH-COM-1011,Compressor,62.83,3.934,27.67,80.06,12859.3,15,31.33,55.36,0.3693,0
MCH-COM-1011,Compressor,71.28,3.404,23.86,74.76,12913.0,15,30.29,65.05,0.2905,0
MCH-COM-1011,Compressor,62.73,3.792,22.86,69.35,12972.8,15,22.69,43.68,0.1733,0
MCH-COM-1011,Compressor,70.12,2.963,25.99,74.94,13024.9,15,23.23,81.62,0.2133,0
MCH-COM-1011,Compressor,66.42,2.572,24.55,70.85,13094.6,15,28.39,58.72,0.0115,0
MCH-COM-1011,Compressor,59.18,4.066,25.48,77.74,13163.5,15,26.31,36.26,0.2888,0
MCH-COM-1011,Compressor,63.71,3.355,26.81,150.0,13242.3,15,31.95,76.64,0.3165,1
MCH-COM-1011,Compressor,66.98,2.05,24.69,69.79,13298.4,15,28.93,45.51,0.1427,0
MCH-COM-1011,Compressor,68.92,3.602,28.24,64.94,13369.8,16,23.2,90.13,0.4746,0
MCH-COM-1011,Compressor,65.9,3.016,24.89,63.4,13439.4,16,24.91,53.66,0.0545,0
MCH-COM-1011,Compressor,62.66,4.279,120.0,76.67,13519.0,16,28.97,62.07,0.4782,1
MCH-COM-1011,Compressor,69.99,3.222,22.43,74.35,13589.9,16,27.31,52.38,0.2352,0
MCH-COM-1011,Compressor,67.54,3.258,25.68,75.51,13641.3,16,19.4,64.33,0.2664,0
MCH-COM-1011,Compressor,61.06,3.14,26.3,82.03,13681.9,16,30.04,58.86,0.2219,0
MCH-COM-1011,Compressor,63.77,3.206,23.76,81.66,13760.6,16,21.56,64.8,0.0959,0
MCH-COM-1011,Compressor,68.86,2.61,25.18,75.36,13829.3,16,29.74,42.43,0.144,0
MCH-COM-1011,Compressor,57.62,2.666,21.87,79.97,13901.8,16,29.6,60.47,0.1173,0
MCH-COM-1011,Compressor,63.74,3.305,25.13,74.48,13973.5,16,33.23,79.98,0.1852,0
MCH-COM-1011,Compressor,68.33,3.16,25.66,76.48,14042.9,16,26.67,11.98,0.2126,0
MCH-COM-1011,Compressor,62.22,2.879,24.56,70.3,14113.0,16,28.96,54.47,0.0338,0
MCH-COM-1011,Compressor,65.6,2.983,26.86,66.96,14190.2,17,24.78,63.7,0.1414,0
MCH-COM-1011,Compressor,61.39,2.705,24.8,74.42,14266.7,17,27.16,42.66,0.0871,0
MCH-COM-1011,Compressor,70.3,2.045,21.89,81.02,14321.9,17,34.28,29.45,0.1857,0
MCH-COM-1011,Compressor,71.55,2.569,28.16,73.93,14363.1,17,29.26,46.37,0.3437,0
MCH-COM-1011,Compressor,68.34,3.862,27.88,74.95,14404.7,17,40.43,71.21,0.4792,0
MCH-COM-1011,Compressor,61.01,2.235,22.11,69.4,14462.5,17,33.51,60.85,0.038,0
MCH-COM-1011,Compressor,64.46,2.871,26.6,69.73,14535.9,17,29.4,58.6,0.136,0
MCH-COM-1011,Compressor,71.35,2.852,23.01,80.12,14609.8,17,28.22,59.9,0.2635,0
MCH-COM-1011,Compressor,68.25,4.086,22.47,77.13,14666.0,17,24.86,87.28,0.4371,0
MCH-COM-1011,Compressor,66.13,2.386,23.03,79.48,14718.1,17,22.55,39.03,0.1658,0
MCH-COM-1011,Compressor,65.53,18.0,24.12,80.52,14778.3,17,24.55,62.52,0.4385,1
MCH-COM-1011,Compressor,69.73,2.772,23.68,64.87,14851.7,17,19.92,52.89,0.1756,0
MCH-COM-1011,Compressor,60.66,2.564,28.05,80.26,14917.1,17,22.95,49.69,0.0572,0
MCH-COM-1011,Compressor,62.49,2.596,24.32,81.54,14962.7,17,32.73,46.17,0.1452,0
MCH-COM-1011,Compressor,64.97,2.496,24.41,67.41,15017.2,18,32.65,73.63,0.1153,0
MCH-COM-1011,Compressor,62.4,3.527,27.43,68.31,15079.4,18,27.41,54.29,0.2913,0
MCH-COM-1011,Compressor,66.54,2.65,23.92,74.39,15140.9,18,22.04,30.32,0.0515,0
MCH-COM-1011,Compressor,62.04,4.067,28.94,71.96,15214.2,18,37.36,66.25,0.4683,0
MCH-COM-1011,Compressor,54.67,3.344,25.06,77.59,15291.5,18,27.08,41.27,0.1882,0
MCH-COM-1011,Compressor,67.83,2.823,24.28,65.88,15335.5,18,28.36,41.66,0.0946,0
MCH-COM-1011,Compressor,62.06,2.852,29.33,73.16,15384.4,18,26.24,62.03,0.2155,0
MCH-COM-1011,Compressor,70.0,3.497,26.05,54.74,15440.1,18,26.96,39.73,0.3299,0
MCH-COM-1011,Compressor,69.21,3.194,22.59,83.97,15492.0,18,26.95,76.66,0.1904,0
MCH-COM-1011,Compressor,67.03,2.77,27.81,78.65,15548.3,18,33.77,57.13,0.236,0
MCH-COM-1011,Compressor,67.38,3.721,27.03,75.83,15590.0,18,20.57,64.72,0.307,0
MCH-CNC-1012,CNC,59.63,2.262,18.23,71.75,551.0,0,28.33,47.55,0.2359,0
MCH-CNC-1012,CNC,54.68,2.232,20.08,60.19,619.2,0,32.85,52.43,0.1913,0
MCH-CNC-1012,CNC,51.08,1.848,16.1,76.08,696.6,0,29.76,53.85,0.0712,0
MCH-CNC-1012,CNC,51.09,1.959,21.0,58.85,749.9,0,37.79,64.43,0.1952,0
MCH-CNC-1012,CNC,59.0,2.0,17.27,59.08,821.1,0,24.05,54.21,0.1346,0
MCH-CNC-1012,CNC,60.07,2.178,21.54,42.72,890.3,1,23.13,50.74,0.3851,0
MCH-CNC-1012,CNC,54.67,1.56,17.63,50.42,969.4,1,22.43,78.99,0.0371,0
MCH-CNC-1012,CNC,55.52,1.972,17.62,53.27,1028.2,1,26.76,59.05,0.0629,0
MCH-CNC-1012,CNC,57.84,1.634,19.48,63.8,1074.9,1,25.5,57.19,0.1263,0
MCH-CNC-1012,CNC,55.14,2.144,16.71,75.94,1145.5,1,20.28,61.93,0.141,0
MCH-CNC-1012,CNC,56.93,1.787,19.75,59.14,1218.2,1,23.26,41.86,0.1209,0
MCH-CNC-1012,CNC,50.21,2.54,19.57,74.61,1286.5,1,34.89,50.78,0.3686,0
MCH-CNC-1012,CNC,46.97,1.878,20.65,53.38,1361.1,1,27.16,48.35,0.1092,0
MCH-CNC-1012,CNC,58.86,1.538,15.98,71.89,1415.9,1,30.93,51.89,0.1573,0
MCH-CNC-1012,CNC,50.9,2.279,17.9,64.85,1483.5,1,18.45,51.87,0.1173,0
MCH-CNC-1012,CNC,54.81,2.377,19.83,52.33,1534.1,1,31.3,43.09,0.287,0
MCH-CNC-1012,CNC,56.97,1.749,19.18,55.96,1591.9,1,25.68,63.48,0.0458,0
MCH-CNC-1012,CNC,52.34,2.312,18.16,48.37,1641.6,1,31.42,50.12,0.1662,0
MCH-CNC-1012,CNC,47.48,2.271,16.71,50.05,1687.8,2,30.56,64.67,0.1697,0
MCH-CNC-1012,CNC,57.74,18.0,20.02,69.53,1729.3,2,29.26,49.68,0.5691,1
MCH-CNC-1012,CNC,56.32,1.623,16.85,48.58,1796.1,2,28.94,56.0,0.1291,0
MCH-CNC-1012,CNC,57.46,1.687,16.97,66.24,1871.1,2,31.72,45.45,0.1559,0
MCH-CNC-1012,CNC,52.66,1.941,18.22,64.48,1923.7,2,29.27,58.28,0.0536,0
MCH-CNC-1012,CNC,56.16,2.165,19.03,54.24,1980.9,2,31.66,39.19,0.1325,0
MCH-CNC-1012,CNC,54.17,1.621,17.56,61.77,2021.0,2,20.7,50.26,0.0306,0
MCH-CNC-1012,CNC,61.12,2.064,18.19,61.86,2077.5,2,30.42,66.74,0.2762,0
MCH-CNC-1012,CNC,58.93,2.374,17.9,59.05,2128.8,2,15.59,40.07,0.2711,0
MCH-CNC-1012,CNC,58.6,2.219,17.89,75.41,2191.7,2,32.02,50.27,0.2469,0
MCH-CNC-1012,CNC,51.71,1.558,17.37,53.93,2268.1,2,26.54,64.58,0.0,0
MCH-CNC-1012,CNC,54.98,2.018,14.53,47.88,2328.3,2,26.46,44.88,0.0224,0
MCH-CNC-1012,CNC,59.21,1.978,16.02,53.66,2395.4,2,34.84,73.39,0.1075,0
MCH-CNC-1012,CNC,50.31,2.092,18.58,60.2,2463.6,2,25.72,50.65,0.046,0
MCH-CNC-1012,CNC,51.56,2.41,19.32,57.72,2509.7,3,29.41,59.68,0.1195,0
MCH-CNC-1012,CNC,57.62,2.25,18.06,56.52,2563.5,3,33.53,62.83,0.2386,0
MCH-CNC-1012,CNC,56.36,2.251,14.86,52.62,2608.1,3,29.45,31.91,0.196,0
MCH-CNC-1012,CNC,54.19,2.147,18.81,72.66,2665.7,3,28.33,50.53,0.1504,0
MCH-CNC-1012,CNC,53.85,2.212,19.13,62.12,2741.2,3,30.19,70.32,0.2259,0
MCH-CNC-1012,CNC,59.1,1.782,17.89,56.15,2800.4,3,31.17,42.83,0.1992,0
MCH-CNC-1012,CNC,49.42,2.178,19.87,67.29,2858.7,3,31.25,65.07,0.207,0
MCH-CNC-1012,CNC,56.84,2.204,17.02,58.4,2907.0,3,28.28,50.97,0.1407,0
MCH-CNC-1012,CNC,51.29,2.069,19.36,60.07,2959.4,3,39.06,43.96,0.0987,0
MCH-CNC-1012,CNC,58.87,2.32,18.98,68.56,3036.9,3,28.22,74.95,0.3566,0
MCH-CNC-1012,CNC,52.44,2.096,15.68,72.17,3089.0,3,28.9,71.19,0.1034,0
MCH-CNC-1012,CNC,49.43,2.791,18.2,52.0,3158.3,3,32.58,79.43,0.3639,0
MCH-CNC-1012,CNC,54.7,2.071,16.33,54.47,3200.0,3,35.13,53.41,0.0807,0
MCH-CNC-1012,CNC,53.64,2.322,15.04,62.04,3245.1,3,37.85,79.37,0.1705,0
MCH-CNC-1012,CNC,58.95,2.392,17.81,67.4,3297.6,3,35.15,39.83,0.3751,0
MCH-CNC-1012,CNC,56.08,2.031,18.02,61.85,3373.6,4,29.26,68.42,0.067,0
MCH-CNC-1012,CNC,54.47,1.748,17.29,62.09,3422.4,4,25.18,66.35,0.0278,0
MCH-CNC-1012,CNC,58.43,1.808,16.75,69.09,3491.5,4,28.52,52.57,0.119,0
MCH-CNC-1012,CNC,56.98,1.623,20.08,56.72,3538.2,4,34.8,39.0,0.1541,0
MCH-CNC-1012,CNC,54.44,1.407,18.99,44.61,3602.7,4,26.83,68.25,0.1415,0
MCH-CNC-1012,CNC,52.29,2.24,17.63,56.76,3666.1,4,33.1,40.99,0.0802,0
MCH-CNC-1012,CNC,57.6,1.63,120.0,58.27,3731.0,4,31.5,65.47,0.286,1
MCH-CNC-1012,CNC,54.87,2.214,16.52,150.0,3782.5,4,33.94,46.18,0.1908,1
MCH-CNC-1012,CNC,54.39,1.953,20.15,59.32,3829.0,4,26.57,51.76,0.0013,0
MCH-CNC-1012,CNC,52.99,1.85,20.49,65.69,3904.4,4,26.62,66.78,0.1548,0
MCH-CNC-1012,CNC,59.13,2.389,21.35,68.09,3967.2,4,29.75,70.49,0.4329,0
MCH-CNC-1012,CNC,53.81,1.981,20.05,53.15,4015.7,4,24.15,57.84,0.1013,0
MCH-CNC-1012,CNC,52.89,2.201,20.05,69.6,4072.2,4,29.41,53.91,0.2462,0
MCH-CNC-1012,CNC,55.05,2.282,20.94,66.68,4114.9,4,24.01,40.13,0.2642,0
MCH-CNC-1012,CNC,57.13,2.133,21.31,63.48,4173.9,5,26.69,41.4,0.2764,0
MCH-CNC-1012,CNC,54.98,1.548,18.03,52.03,4230.9,5,26.3,55.07,0.0,0
MCH-CNC-1012,CNC,53.54,1.777,16.92,51.94,4276.2,5,26.07,44.26,0.0432,0
MCH-CNC-1012,CNC,55.6,2.358,20.83,65.42,4333.9,5,29.8,63.88,0.2941,0
MCH-CNC-1012,CNC,55.15,1.991,16.47,66.71,4399.5,5,27.87,72.39,0.0,0
MCH-CNC-1012,CNC,53.12,2.374,14.16,75.44,4476.7,5,22.65,60.94,0.2577,0
MCH-CNC-1012,CNC,58.37,1.901,14.78,57.38,4544.8,5,27.12,30.41,0.1661,0
MCH-CNC-1012,CNC,51.77,2.195,17.63,75.69,4604.9,5,26.98,60.16,0.2173,0
MCH-CNC-1012,CNC,50.13,1.939,19.13,64.82,4675.7,5,26.83,37.52,0.1635,0
MCH-CNC-1012,CNC,56.26,2.253,17.59,46.53,4726.9,5,30.14,54.89,0.1876,0
MCH-CNC-1012,CNC,55.09,1.986,18.63,55.22,4793.6,5,25.42,53.83,0.0625,0
MCH-CNC-1012,CNC,54.31,2.582,19.56,62.46,4833.8,5,34.21,45.1,0.3617,0
MCH-CNC-1012,CNC,53.62,2.601,21.0,45.97,4876.7,5,33.87,51.59,0.33,0
MCH-CNC-1012,CNC,56.57,1.698,18.75,52.47,4941.7,5,28.71,71.02,0.0366,0
MCH-CNC-1012,CNC,53.92,2.162,15.89,53.29,4989.4,5,26.28,64.44,0.0648,0
MCH-CNC-1012,CNC,56.61,1.992,16.82,71.9,5057.0,6,25.21,60.03,0.1713,0
MCH-CNC-1012,CNC,56.69,1.818,19.58,71.03,5122.4,6,31.97,56.89,0.1572,0
MCH-CNC-1012,CNC,63.47,1.703,19.32,62.66,5165.0,6,27.75,57.22,0.3595,0
MCH-CNC-1012,CNC,56.28,2.095,22.02,68.57,5220.7,6,30.06,61.91,0.3045,0
MCH-CNC-1012,CNC,56.11,2.552,16.54,58.54,5285.2,6,20.37,61.71,0.2751,0
MCH-CNC-1012,CNC,52.01,2.431,16.92,57.26,5353.7,6,28.48,74.13,0.1423,0
MCH-CNC-1012,CNC,55.87,2.232,18.85,64.84,5426.4,6,31.05,48.34,0.2054,0
MCH-CNC-1012,CNC,54.67,1.927,20.02,54.96,5479.6,6,29.28,46.33,0.0773,0
MCH-CNC-1012,CNC,61.93,1.967,18.78,60.04,5553.1,6,26.61,56.44,0.3319,0
MCH-CNC-1012,CNC,50.44,2.079,17.94,62.5,5607.2,6,27.69,50.68,0.1054,0
MCH-CNC-1012,CNC,56.6,2.419,18.74,58.42,5647.5,6,30.47,31.23,0.2449,0
MCH-CNC-1012,CNC,55.82,2.655,16.7,51.06,5711.9,6,29.46,59.35,0.3696,0
MCH-CNC-1012,CNC,55.56,1.812,15.77,62.27,5761.6,6,22.87,38.48,0.0608,0
MCH-CNC-1012,CNC,56.29,2.596,19.47,71.47,5806.6,6,30.61,59.4,0.3278,0
MCH-CNC-1012,CNC,51.03,1.876,17.5,67.15,5856.9,7,24.08,64.16,0.0522,0
MCH-CNC-1012,CNC,57.44,2.239,20.31,59.61,5930.0,7,30.12,46.16,0.3398,0
MCH-CNC-1012,CNC,60.29,1.756,18.96,64.25,6006.6,7,32.7,35.1,0.2164,0
MCH-CNC-1012,CNC,54.83,1.82,17.62,68.29,6085.0,7,30.92,53.46,0.0604,0
MCH-CNC-1012,CNC,51.79,2.226,16.08,59.05,6137.2,7,38.72,60.51,0.0823,0
MCH-CNC-1012,CNC,51.82,1.632,19.19,57.74,6195.4,7,32.69,56.72,0.0286,0
MCH-CNC-1012,CNC,53.58,2.117,16.81,69.06,6267.5,7,30.16,44.67,0.0759,0
MCH-CNC-1012,CNC,59.42,2.406,16.03,57.07,6320.2,7,35.69,54.19,0.2831,0
MCH-CNC-1012,CNC,58.38,1.63,16.74,58.21,6375.6,7,33.22,68.44,0.1233,0
MCH-CNC-1012,CNC,54.88,2.369,17.92,65.42,6425.1,7,32.05,76.56,0.2761,0
MCH-CNC-1012,CNC,54.21,2.419,20.21,56.45,6488.0,7,23.98,70.83,0.2669,0
MCH-CNC-1012,CNC,50.22,1.95,18.15,51.52,6554.4,7,28.89,58.2,0.0637,0
MCH-CNC-1012,CNC,61.1,2.129,19.69,48.35,6607.1,7,22.14,60.52,0.3685,0
MCH-CNC-1012,CNC,51.97,2.043,16.15,54.25,6648.1,7,28.77,49.09,0.0,0
MCH-CNC-1012,CNC,51.02,1.434,18.71,64.78,6717.5,8,30.37,44.09,0.0413,0
MCH-CNC-1012,CNC,57.12,2.002,17.76,54.81,6782.2,8,28.77,74.41,0.1338,0
MCH-CNC-1012,CNC,54.23,2.162,16.35,65.84,6830.9,8,24.68,63.28,0.0887,0
MCH-CNC-1012,CNC,53.29,2.877,18.74,54.0,6883.5,8,24.82,83.38,0.4255,0
MCH-CNC-1012,CNC,53.3,1.939,18.65,59.93,6961.8,8,29.38,76.28,0.1298,0
MCH-CNC-1012,CNC,56.93,1.978,17.25,68.58,7027.0,8,22.15,26.6,0.0622,0
MCH-CNC-1012,CNC,54.59,1.594,15.43,75.45,7090.8,8,29.85,55.24,0.0797,0
MCH-CNC-1012,CNC,58.42,2.57,16.36,50.51,7156.4,8,30.47,59.97,0.3478,0
MCH-CNC-1012,CNC,50.82,2.289,19.75,67.98,7234.6,8,26.37,61.22,0.2124,0
MCH-CNC-1012,CNC,55.19,1.804,17.26,58.81,7288.2,8,26.04,45.89,0.0071,0
MCH-CNC-1012,CNC,62.31,2.005,19.03,46.91,7339.4,8,33.43,57.01,0.2866,0
MCH-CNC-1012,CNC,55.47,2.455,14.24,54.63,7394.5,8,27.52,53.43,0.2118,0
MCH-CNC-1012,CNC,56.12,2.53,21.52,66.83,7466.5,8,25.3,39.59,0.4214,0
MCH-CNC-1012,CNC,62.42,2.436,20.78,82.45,7511.4,9,31.35,41.79,0.6607,0
MCH-CNC-1012,CNC,61.96,2.236,21.33,61.42,7559.7,9,29.34,50.79,0.4588,0
MCH-CNC-1012,CNC,58.84,1.867,18.54,52.33,7608.8,9,26.37,45.46,0.21,0
MCH-CNC-1012,CNC,61.63,2.557,17.43,61.66,7674.2,9,22.61,53.23,0.4268,0
MCH-CNC-1012,CNC,61.89,2.57,21.35,64.77,7739.9,9,27.07,65.48,0.5535,0
MCH-CNC-1012,CNC,57.69,2.58,19.16,46.86,7794.8,9,29.76,39.47,0.3635,0
MCH-CNC-1012,CNC,55.02,2.29,19.08,72.79,7845.8,9,25.87,42.1,0.2478,0
MCH-CNC-1012,CNC,59.33,2.782,18.35,65.11,7916.0,9,37.88,52.13,0.5507,0
MCH-CNC-1012,CNC,55.35,2.327,20.69,61.03,7957.3,9,30.46,60.1,0.3296,0
MCH-CNC-1012,CNC,63.73,2.249,18.99,65.75,8026.8,9,34.27,42.95,0.4802,0
MCH-CNC-1012,CNC,61.51,2.858,22.04,60.92,8075.2,9,32.05,70.96,0.7515,1
MCH-CNC-1012,CNC,62.91,2.747,19.69,52.73,8151.4,9,26.89,56.35,0.6724,0
MCH-CNC-1012,CNC,63.55,2.303,20.26,80.6,8207.9,9,31.98,62.39,0.5583,0
MCH-CNC-1012,CNC,61.01,2.252,21.35,45.3,8273.6,9,26.7,54.96,0.4218,0
MCH-CNC-1012,CNC,68.98,3.364,22.35,57.73,8318.4,9,35.69,62.43,0.938,1
MCH-CNC-1012,CNC,62.92,3.143,20.04,66.5,8368.6,10,29.27,41.79,0.7527,1
MCH-CNC-1012,CNC,60.1,3.155,19.7,67.96,8436.6,10,22.44,41.4,0.6422,0
MCH-CNC-1012,CNC,62.66,2.987,21.75,51.69,8498.6,10,27.33,45.99,0.7771,1
MCH-CNC-1012,CNC,63.09,2.948,20.22,79.91,8569.4,10,22.87,50.2,0.7301,1
MCH-CNC-1012,CNC,63.49,2.782,18.75,60.82,8632.0,10,24.16,75.15,0.6052,0
MCH-CNC-1012,CNC,64.45,2.629,22.71,58.75,8694.8,10,25.8,47.45,0.6676,0
MCH-CNC-1012,CNC,63.89,2.695,20.68,75.0,8769.1,10,27.87,56.5,0.7452,1
MCH-CNC-1012,CNC,68.15,2.922,23.55,68.32,8826.1,10,25.75,34.87,0.8308,1
MCH-CNC-1012,CNC,68.08,3.426,24.73,69.13,8901.9,10,33.41,49.26,0.8665,1
MCH-CNC-1012,CNC,64.13,3.054,22.28,57.44,8956.8,10,29.32,51.26,0.7944,1
MCH-CNC-1012,CNC,65.0,3.141,23.55,70.1,9009.9,10,33.79,61.24,0.8065,1
MCH-CNC-1012,CNC,180.0,3.179,23.13,68.55,9081.1,10,25.49,55.1,0.8829,1
MCH-CNC-1012,CNC,68.04,2.849,24.19,72.53,9121.5,10,34.52,41.6,0.7907,1
MCH-CNC-1012,CNC,66.65,3.642,22.39,65.54,9168.4,11,23.66,38.85,0.8022,1
MCH-CNC-1012,CNC,64.03,3.879,20.55,69.99,9211.3,11,29.74,59.29,0.7386,1
MCH-CNC-1012,CNC,70.99,3.305,23.06,66.7,9271.8,11,33.21,80.2,0.8322,1
MCH-CNC-1012,CNC,62.42,3.649,24.67,84.94,9336.9,11,30.95,71.75,0.8883,1
MCH-CNC-1012,CNC,73.26,3.781,21.28,69.47,9377.3,11,29.2,53.8,0.8613,1
MCH-CNC-1012,CNC,73.92,3.329,24.53,72.31,9423.8,11,24.57,42.08,0.8018,1
MCH-CNC-1012,CNC,71.03,3.575,22.23,55.01,9475.9,11,29.73,52.92,0.7856,1
MCH-CNC-1012,CNC,67.04,3.562,24.3,67.63,9527.7,11,23.25,54.3,0.7752,1
MCH-CNC-1012,CNC,70.41,3.693,23.24,63.39,9571.5,11,24.31,35.06,0.8034,1
MCH-CNC-1012,CNC,72.03,3.736,24.31,73.47,9618.5,11,25.06,51.1,0.8727,1
MCH-CNC-1012,CNC,78.53,4.056,24.25,81.93,9692.3,11,32.96,38.43,0.9484,1
MCH-CNC-1012,CNC,71.31,3.972,23.8,70.46,9760.4,11,26.15,67.59,0.78,1
MCH-CNC-1012,CNC,70.43,3.275,22.72,74.03,9812.2,11,29.34,51.24,0.8982,1
MCH-CNC-1012,CNC,76.13,3.846,24.78,68.11,9862.7,11,30.51,40.67,0.8157,1
MCH-CNC-1012,CNC,75.84,3.546,23.35,75.35,9905.9,11,26.65,61.54,0.8336,1
MCH-CNC-1012,CNC,77.35,3.947,28.3,77.04,9959.9,11,22.6,80.04,0.9025,1
MCH-CNC-1012,CNC,74.27,4.177,23.02,58.03,10015.8,12,27.83,71.55,0.8493,1
MCH-CNC-1012,CNC,78.62,4.419,24.96,82.18,10092.0,12,34.09,54.04,0.9189,1
